
*                 FILE                 DATE               TARGET                 FOIL   COLL_CURRENT_L_MAX   COLL_CURRENT_L_MIN   COLL_CURRENT_L_AVE   COLL_CURRENT_L_STD   COLL_CURRENT_R_MAX   COLL_CURRENT_R_MIN   COLL_CURRENT_R_AVE   COLL_CURRENT_R_STD RELATIVE_COLL_CURRENT_L_MAX RELATIVE_COLL_CURRENT_L_MIN RELATIVE_COLL_CURRENT_L_AVE RELATIVE_COLL_CURRENT_L_STD RELATIVE_COLL_CURRENT_R_MAX RELATIVE_COLL_CURRENT_R_MIN RELATIVE_COLL_CURRENT_R_AVE RELATIVE_COLL_CURRENT_R_STD   TARGET_CURRENT_MAX   TARGET_CURRENT_MIN   TARGET_CURRENT_AVE   TARGET_CURRENT_STD     FOIL_CURRENT_MAX     FOIL_CURRENT_MIN     FOIL_CURRENT_AVE     FOIL_CURRENT_STD RELATIVE_TARGET_CURRENT_MAX RELATIVE_TARGET_CURRENT_MIN RELATIVE_TARGET_CURRENT_AVE RELATIVE_TARGET_CURRENT_STD EXTRACTION_LOSSES_MAX EXTRACTION_LOSSES_MIN EXTRACTION_LOSSES_AVE EXTRACTION_LOSSES_STD RELATIVE_COLL_CURRENT_MAX RELATIVE_COLL_CURRENT_MIN RELATIVE_COLL_CURRENT_AVE RELATIVE_COLL_CURRENT_STD
$                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                  4229           2020-02-06                    1                    5                  6.5                  5.9        6.19291338583       0.140054040393                    5                  4.4         4.5907480315       0.118857054919        7.19026548673        6.49064906491         6.8242088312       0.146121986696        5.54938956715        4.82985729967        5.05880229524         0.1290735211                 80.9                 76.9        79.8681102362       0.329020814705                   92                 87.1        90.7476377953       0.391713290403         89.012208657        86.9565217391        88.0120119925       0.353804988685        1.09409190372      -0.776914539401        0.10497688109       0.320175403727        12.3903508772        11.3686534216        11.8830111264       0.215539390915
                  4231           2020-02-07                    1                    5                  6.8                    5        6.03817460317       0.342462837269                  6.6                  5.2        5.84694444444       0.287363820213        6.08773500448        4.50856627592        5.39818602058       0.298576923998        5.95130748422        4.67205750225        5.22772682199       0.258712837813                101.3                 97.9        99.9867460317       0.390480634573                113.6                109.2         111.84765873       0.484958755613        90.3516681695        88.1355932203        89.3961958327       0.316966360757       0.974313551816      -0.991884580703     -0.0221086752367       0.275642166719         11.369740376        10.3202846975        10.6259128426        0.16299377278
                  4232           2020-02-07                    1                    5                  7.6                  6.4        7.05090349865       0.253419806144                  6.4                  5.2        5.53018069973       0.202825879033        6.79177837355         5.6838365897        6.26872592026       0.219317658241        5.68888888889        4.62633451957        4.91671011617       0.175875464205                101.2                 97.9         99.876970396       0.417868176171                114.1                110.6        112.474509804       0.446163534222        89.9641577061        87.1365638767        88.8002836033       0.355720479663        1.05913503972      -0.977777777778      0.0142803602204        0.27884674115        12.2791519435        10.6535362578        11.1854360364       0.230985234956
                  4233           2020-02-07                    1                    5                  8.7                  7.8        8.35213379469       0.147893913161                  6.7                  5.9        6.25882352941       0.161880528945        7.57839721254        6.95652173913        7.29664084133       0.117602968096        5.83115752829        5.16637478109        5.46772225911       0.129553522379                101.2                 92.3        99.7938869666       0.455717998106                116.1                105.7         114.46384083       0.575149957914        88.0910683012        86.2489120975        87.1844266887       0.286022993495       0.870322019147       -0.79295154185      0.0512102108649       0.280604988213        13.2224168126          12.30228471        12.7643631004       0.164534920406
                  4234           2020-02-09                    1                    1                  2.7                  1.7        2.13669902913        0.25003451548                  2.5                  1.6         1.8827184466       0.199008192127        4.94505494505        3.10218978102        3.95133424003       0.455620838282        4.63821892393        2.93577981651        3.48143675964       0.360616258653                   52                 49.1         49.906407767       0.253858971509                 56.4                 53.1        54.0685436893       0.386747472279        93.4823091248        90.3284671533        92.3048958833       0.546381386545        1.47058823529      -0.932835820896       0.262333117024       0.447330789488        8.42490842491        6.86456400742        7.43277099968       0.367532655143
                  4235           2020-02-09                    1                    1                  8.2                  4.4        6.16916524702        1.00444657987                    7                  4.3        5.44838160136       0.410397161942        7.11805555556        4.14866032844         5.4897123711       0.818648074912        6.05012964564        4.12272291467        4.85907630922       0.373149705631                 96.3                 87.7        94.2785349233        1.46223880297                116.1                  101        112.168994889         2.6996736843        86.8316831683        81.4655172414        84.0719587718        1.07896961637        6.56871218669        3.56435643564        5.57925254786        0.63370850335        12.1527777778        9.54545454545        10.3487886803        0.64670951547
                  4237           2020-02-10                    1                    1                  8.7                  3.8        5.64508261212        1.59103921878                  6.7                  4.9         5.6858379229       0.445199132959        7.65845070423        3.52177942539        5.15931844288        1.38630825012        5.95555555556        4.55813953488        5.20940531547       0.328796257796                 96.6                 87.3         94.632808812         1.8521792452                115.4                101.1        109.067191188        2.76748598128        89.4835680751        82.7738515901        86.7977462446        1.92091766247        4.66138962181       0.877192982456        2.83352999705       0.604582019008        13.2042253521        8.48089468779        10.3687237583        1.62571425853
                  4238           2020-02-10                    1                    1                  9.4                  4.9        7.65334593573        1.07261546119                  7.8                  5.1        6.62064272212        0.46365560983        8.23117338004        4.39068100358        6.86324120912       0.912178625422        6.94945848375        4.65328467153        5.94246200045       0.406098252654                   98                 90.1        94.8666540643       0.534042927294                115.1                106.4        111.404536862        1.35602911312        87.7981651376        83.0105633803        85.1658256079       0.991174847204        3.29181494662       -0.64397424103        2.02847118253       0.741928085296        14.3607705779        10.5358764759        12.8057032096       0.888464615422
                  4239           2020-02-10                    1                    1                  6.7                  5.2        5.73141263941       0.351500042024                  7.5                  4.4        5.94910780669       0.748222890557        6.33270321361        4.86435921422        5.37428676332       0.350747178054        7.00280112045        4.17457305503        5.57347189356       0.672726131976                 96.3                 90.9        95.0044981413       0.459883439447                108.8                101.8        106.672527881       0.772433948382        90.4356060606        87.6865671642        89.0643271413       0.464669122445        1.03578154426       -0.94696969697     -0.0120857982095       0.278872358166                   12        10.2079395085        10.9477586569       0.395663099043
                  4241           2020-02-11                    1                    1                  6.7                  3.7        4.34006081338       0.480757664991                    6                  4.3        5.02215887495       0.335506865135         6.2969924812        3.54406130268        4.15814477946       0.442174823462        5.75263662512        4.13064361191        4.81342979366       0.319966105056                 96.3                 92.6        94.9686431015       0.414559730776                106.7                102.3        104.336069935       0.598581549968         92.240543162        88.5122410546        91.0239891462       0.519852606964       0.956022944551       -1.05973025048     0.00443628069722       0.284073914534        10.9962406015        8.33333333333        8.97157457311       0.413968616541
                  4242           2020-02-11                    1                    1                  7.3                  4.7        5.98864954432       0.580185453565                  7.4                  4.3        5.57046396023       0.660610322727        6.82881197381        4.41729323308         5.6228298385       0.544632911276        6.91588785047        4.09134157945        5.22838377579       0.606327083144                 96.1                   92        94.9476801988       0.426660219958                108.2                102.7         106.50973488        0.66538301829        90.4174573055        87.8003696858        89.1463979151       0.412040879616        1.01663585952       -1.04364326376     0.00238847056807       0.287703832318        11.7100371747        10.0378787879        10.8512136143       0.330963529656
                  4243           2020-02-11                    1                    1                  6.5                  5.3         5.8549382716          0.359535446                  6.9                  4.3         5.5287037037       0.721245184325        6.23202301055        4.99528746466        5.57648633363       0.365641172429        6.50943396226        4.21052631579        5.26132629503       0.663292094005                 94.9                 87.3        93.6033950617       0.602531351144                106.7                   98        105.024074074        0.80552149779        90.1717557252        87.9359095193        89.1272906758       0.389670059384        1.03092783505      -0.767754318618      0.0348966955572       0.283348168742        11.6037735849        10.2955195424        10.8378126287       0.313377847708
                  4244           2020-02-11                    4                    1                    4                  3.1        3.50742574257       0.212934022531                  4.2                  3.7        3.92326732673       0.110369396954        5.89101620029        4.70588235294        5.20226917055       0.307381134198        6.27802690583        5.44918998527        5.81972397509       0.167655206818                 60.7                 55.9        59.8945544554        0.42939059915                 68.4                   63        67.4163366337       0.478736420116         90.044576523        87.6832844575        88.8439053975       0.454026259737        1.17820324006      -0.749625187406       0.134101456837       0.445093988206        11.5727002967        10.5341246291        11.0219931456       0.213790915327
                  4245           2020-02-11                    4                    1                  9.2                  6.2        7.45172413793        0.97502531621                  6.9                  5.9        6.40344827586       0.209474903054        7.95159896283         5.4433713784        6.55702741154        0.80525783014        5.99647266314        5.20282186949        5.63944958528       0.165568220903                101.8                   96        99.5054187192       0.607765994835                116.8                110.7         113.54137931        1.14024544457        88.7817703769        85.7019064125        87.6449481543       0.853131899539       0.874125874126      -0.433275563258       0.158574848893       0.247732016363        13.7510879025        11.2588652482        12.1964769968       0.778094162635
                  4247           2020-02-12                    1                    1                   10                  6.4        8.95602605863       0.724392032611                  9.3                  6.4         7.6088762215       0.505259994659        8.54700854701        5.57977332171        7.68074106973       0.586361845397        7.96232876712        5.53154710458        6.52625691168       0.409620803457                101.7                 93.3        99.8551710098       0.491621299071                119.1                108.8        116.563517915        1.02374718965        87.7515310586               84.375        85.6705694143       0.643122305876        1.01867572156      -0.699912510936       0.122432604275       0.255590050839        15.0170648464        12.7845884413        14.2069979814       0.562855946544
                  4248           2020-02-12                    1                    1                 10.2                  6.7        8.88433931485        0.71310233396                 10.2                  6.5        7.98568515498       0.688772565065        8.71050384287        5.71672354949        7.60654189198       0.606676890598        8.61486486486        5.71428571429        6.83573164545       0.570726462994                101.7                 93.9         99.875040783       0.462850103776                118.7                108.5        116.797349103       0.747064065698        86.9230769231        84.4387755102        85.5133068575       0.429288082214       0.941780821918       -1.11111111111       0.044419605042       0.269742803273        15.2340425532        13.4665508254        14.4422735374       0.356802253799
                  4250           2020-02-12                    4                    1                  7.9                  6.4        7.12493348537       0.297617783193                  9.8                  5.2        7.59916381604        1.13551528737        6.96649029982        5.61403508772        6.20640197502       0.274058267576        8.44099913867        4.75319926874        6.61039387775       0.932942853246                101.5                 96.3        99.9630558723       0.448761558988                117.7                109.4        114.816191562         1.1680873534        88.7111111111        85.0171232877        87.0710758623       0.822513442594       0.947459086994      -0.789473684211       0.112128284893       0.241583904267        14.6425495263        11.4537444934        12.8167958528       0.803774838341
                  4251           2020-02-12                    1                    1                  9.4                  8.7        9.02992125984       0.162565534032                  8.1                  6.6        7.42362204724       0.390831274974        8.13852813853        7.44863013699        7.77691263755       0.160785758905        6.93493150685        5.72419774501        6.39217628145       0.317637607729                100.7                 96.4        99.6057086614       0.412867457145                117.5                111.9        116.119291339       0.582032389583        86.5916955017         84.845890411        85.7795817476       0.281623782705       0.941780821918      -0.607111882047      0.0513293334352       0.260143534736        14.5313843508        13.7391304348         14.169088919        0.17399063446
                  4253           2020-02-13                    1                    1                 12.6                  7.5        10.4135857461        1.27102697163                 10.9                  6.6        9.16792873051        1.13384672894         10.243902439        6.38841567291        8.67557675579       0.918047812616         8.8742810189        5.73913043478        7.63622443144        0.81375801767                102.8                 95.2        99.9654417223       0.603685975792                126.1                113.7        119.829287305        2.47050899838        86.7072111208        80.3571428571         83.454680135        1.59338229888        1.13268608414       -0.59880239521       0.233518677751       0.267362201085         19.090170593        13.5017421603        16.3118011872        1.49660692672
                  4254           2020-02-13                    1                    1                 13.5                  9.2        11.8187034277        0.72160637162                 13.5                  8.2        11.7008941878        1.00954052753        10.5737704918        7.52864157119        9.57043061686       0.502907165418         10.618066561        6.90817186184         9.4708494421         0.7193904757                102.6                 97.8        99.7287630402       0.538875952872                128.1                  118        123.441393443        1.59080245623        83.9255499154        78.2677165354        80.8027836329        1.05236957282        1.31362889984      -0.663900414938       0.155936308169        0.27700952427        21.1568938193        16.1616161616         19.041280059        1.01346903928
                  4258           2020-02-13                    1                    3                 11.4                  8.8         9.4285604311       0.617084460768                 11.4                  8.6        9.29314857583       0.662865813902        9.35192780968        7.41989881956        7.94143191523       0.438000238515        9.32134096484        7.31292517007        7.82697693929       0.477716851135                102.8                 92.7        99.8779060816       0.604445874243                123.3                111.9        118.665357968        1.29642758647        85.5329949239        80.8039376538        84.1767104259       0.963147430401       0.997506234414      -0.737704918033       0.054880719568       0.266968380477        18.6426819297        14.7928994083        15.7684088545       0.914332787033
                  4260           2020-02-14                    1                    3                   15                  9.5        11.9563909774        1.65946152075                   15                  9.4        11.9295112782        1.69564162282        11.5740740741        7.85597381342        9.64705458195         1.0773283121        11.5740740741        7.82029950083        9.62450138114        1.10798010919                103.8                 97.3        99.3860902256       0.522208057212                130.1                  117        123.569172932        3.36208247431        84.3333333333         76.095311299        80.4899242842        2.26157996932        1.15295926211       -0.64829821718       0.238519752733       0.307391953011        23.1481481481        15.7237936772        19.2715559631        2.18464759518
                  4261           2020-02-14                    1                    3                 13.9                  7.5         11.886935167        1.42578563382                 13.6                  7.5        11.7961689587        1.51660587436        12.3885918004        7.06880301602        10.3565732785        1.04953322982        11.6279069767        7.06214689266        10.2750059085        1.12731633025                 95.5                   86        90.4288801572         1.3681297099                121.5                104.5        114.534528487        2.90083507448        85.5513307985        76.1945392491        78.9991598339        2.15402681145        1.20259019426      -0.682011935209       0.369260979113       0.273642120904        23.2558139535         14.137606032         20.631579187         2.1592411297
                  4262           2020-02-14                    1                    3                 11.4                  7.5        8.96289137998       0.841643608112                 11.6                  7.7        9.04232701971       0.872496737614        10.0802854594        7.23684210526        8.29967452546       0.648642961324        10.2564102564        7.27101038716        8.37288788056       0.675557951247                 93.2                 87.2        89.7395438732       0.463355545689                113.1                103.2        107.866099729        1.68523419189        85.7277882798        79.0450928382        83.2154814714        1.35970628096        1.06856634016      -0.846660395108       0.111956122595       0.295053017919        20.3359858532        14.6502835539         16.672562406         1.3208932454
                  4263           2020-02-14                    1                    3                 10.1                  8.2        8.89264565425       0.329500463478                 10.1                  8.2         8.9106017192       0.345253420645         9.1985428051        7.69230769231         8.2502715194       0.262548355675        9.22374429224        7.60667903525        8.26685605287       0.276745791906                 91.3                 87.4        89.8895415473       0.421191832352                110.3                104.9        107.769484241       0.726927843251        84.8968105066        81.1423390752         83.412224393       0.599220023441        1.00548446069      -0.839552238806      0.0706480347156        0.27237755956        18.3970856102        15.4850746269        16.5171275723       0.528996765226
                  4264           2020-02-14                    4                    1                  8.9                  6.2        7.37823803967       0.629755318601                  9.5                  5.9        7.31645274212       0.847838914061        7.74586597041        5.41484716157        6.43352451349       0.556572161709        8.23937554206        5.22648083624        6.37673653994       0.717796208194                  101                 95.7        99.8831971995       0.432001717434                116.7                109.9        114.697432905       0.657569117266        88.1578947368        85.4293148309        87.0858660092       0.452229460112       0.878734622144       -0.70796460177       0.103872937392       0.255912677123        14.2361111111        12.2144112478        12.8102610534        0.40143965476
                  4266           2020-02-17                    1                    3                   15                  8.8        11.8763636364        1.62200365837                   15                  8.8        11.9369090909        1.63603775543        12.4895920067        8.23970037453        10.0857059319        1.20525159859                 12.5        8.23970037453        10.1372983673        1.21861822168                 97.7                   88                93.41        2.49305034045                122.9                106.8        117.513454545        3.25914669155        83.5973904939        74.2096505824        79.5310868766         2.5024106791        1.24792013311       -0.76726342711       0.245908824172       0.307026552774        24.9791840133        16.4794007491        20.2230042992        2.42246704296
                  4267           2020-02-17                    1                    3                 16.6                  9.1        11.8325814536        1.44235643409                 16.6                  7.7         11.820802005        1.53221655693        13.0708661417        8.08888888889        10.0812393798        1.09900507478        13.0708661417        7.07338638373         10.068439997        1.17080268753                 98.7                 88.9        93.2689223058        2.57218816796                  127                106.2        117.218546366         3.0243343711        84.1777777778        73.5433070866         79.599236009        2.35036140014        1.18343195266      -0.689655172414       0.251084614153       0.337115686203        26.1417322835         15.947467167        20.1496793769        2.24966957614
                  4268           2020-02-17                    1                    3                 13.4                  9.8        11.6708108108       0.934655243214                 13.6                  9.6        11.7254054054       0.948314563487        11.3367174281        8.87096774194        9.83393236613       0.696515803297        11.5059221658        8.79926672777        9.88048332691       0.716763130954                100.1                 90.1        95.0189189189        2.89668382977                124.7                109.1        118.629189189        3.32867344601        82.6764436297         76.246830093        80.1057815076        1.48239411322         1.0989010989      -0.747508305648       0.179802799334       0.293477071367        22.8426395939        17.7419354839         19.714415693        1.41186509679
                  4269           2020-02-17                    1                    3                 14.7                  8.1        10.6475133894        1.48271845979                 15.1                  8.8        10.7968630451         1.5274927921        12.3218776194        7.94896957802        9.54214709067        1.04809530499        12.6571668064        8.24074074074        9.67580649862        1.08475628853                 93.4                 84.1        89.5949502678       0.733234792358                119.8                101.2        111.247436878         3.1754002469        83.9666357739        74.5591939547        80.5971630676         2.2093591389        1.05078809107       -0.79086115993       0.184883343067        0.29922387221        24.9790444258        16.4220183486        19.2179535893        2.13061779315
                  4270           2020-02-17                    1                    3                  8.6                  8.1        8.27219298246      0.0897780769935                  8.6                  7.7        8.30447368421      0.0889864182941        8.95833333333        8.39378238342        8.56458562885      0.0885143908983        8.85684860968        8.28157349896        8.59791663185      0.0782170501776                 80.8                 74.8        79.8987719298       0.346888779261                 97.8                   91        96.5864035088        0.41998251257        83.7669094693        81.9301848049        82.7230287776       0.270168986618         1.1316872428      -0.832466181061       0.114468961661       0.270035267468         17.695473251        16.8724279835        17.1625022607       0.133638341996
                  4273           2020-02-18                    1                    3                 15.1                  9.4        12.4338624339        1.38772004231                 14.9                  9.4        12.4469135802        1.36476968538        12.6677852349        8.53769300636         10.491824481        1.03084743919                 12.5        8.56102003643         10.502659065        1.00738461902                 98.9                 89.1        93.2485008818        2.94457808195                  126                109.3        118.378659612        3.58142173234        83.1431079895        74.3119266055          78.79599319        2.10689034694       0.924369747899      -0.683760683761       0.209523263934       0.296424037833        25.1677852349        17.1220400729         20.994483546        2.03615127758
                  4274           2020-02-18                    1                    3                   14                  9.6        11.7292822186        1.04234127868                 14.2                  9.8         11.839233279        1.09859129703        11.3544201135        8.37563451777        9.53622955842       0.719741017768        11.5577889447        8.43071786311        9.62514620374       0.764653705416                102.2                 92.1        99.1516313214        1.25329638351                127.8                113.3        122.879282219        2.04889533129         83.305509182        76.4943457189        80.7099860009        1.55305642553        1.05008077544      -0.648824006488       0.128638236967       0.277065255476         22.864321608        16.9449081803        19.1613757622        1.48362518957
                  4275           2020-02-18                    1                    3                 13.3                  9.6        11.2107238606       0.949131258714                 13.4                  9.5        11.2983914209        1.00750406282        11.5523465704        8.97325280414        10.0240958919       0.668078587386        11.7328519856        9.04977375566        10.1016781057       0.718904761063                 94.5                 85.1        89.0560321716        1.76568340187                116.8                  104        111.725469169        2.82075230154        82.2362488729        76.5463917526        79.7326362908        1.44548245366       0.943396226415      -0.633484162896       0.141589711672       0.301835255837         23.285198556        18.0430879713        20.1257739975         1.3861850073
                  4276           2020-02-18                    1                    3                 12.7                 10.4        11.4561937716        0.55957043939                 12.7                 10.4        11.5371626298       0.549522829675        12.0379146919        10.2362204724        11.0986619858       0.418068443221        12.0574162679        10.3346456693         11.177274674       0.408507561979                 82.3                 76.6        79.9020761246       0.444212122111                106.5                 98.5        103.179446367        1.25327517147        79.8617966436        75.4269449715        77.4498415514       0.916235857618        1.25603864734      -0.691016781836       0.274221788842       0.278319561513        24.0758293839        20.5708661417        22.2759366598       0.823518353908
                  4279           2020-02-18                    1                    1                  8.9                  6.6        7.99297297297       0.568453876828                  9.4                  6.3        7.49513513514       0.591405205315        7.69230769231        5.73913043478        6.93895237465       0.463645215657        8.17391304348        5.68888888889         6.5096852208       0.527263948913                101.2                 95.2        99.5356756757       0.831100021757                117.2                110.4               115.16        1.01129833596        87.1750433276        85.6277056277         86.433261224       0.273013844285       0.692041522491      -0.429184549356       0.118101180584       0.207019376468        14.1361256545        13.0095403296        13.4486375955        0.20194046644
                  4281           2020-02-19                    1                    1                 10.5                  6.6        9.12473156764        0.80252399101                   10                  6.1         7.8700071582       0.822419088247        8.83602378929        5.73913043478        7.79242469259       0.649805355571        8.45431255337        5.34618755478        6.71921815653       0.662348373288                101.3                 96.5        99.9454545455       0.531521523387                120.1                112.7        117.059055118        1.27430078312        87.7070619006        83.7384744342        85.3873169931       0.726097544003       0.943396226415      -0.697471665214       0.101040157759       0.255827483686        15.8424140821        12.8249566724        14.5116428491       0.679534591331
                  4282           2020-02-19                    1                    1                 11.1                  7.4        9.78600460123       0.761103686803                 11.6                    7        8.33792177914       0.630816352004        9.29648241206        6.19765494137        8.28198010416        0.62370327687        9.71524288107         6.0396893874        7.05663350259        0.51916499892                101.7                 96.3        99.9365030675       0.571318874295                120.9                112.2        118.142446319          0.946832626        85.9482758621        83.1946755408        84.5924017943       0.455565563835         1.0101010101      -0.771208226221      0.0689845989369       0.274317142815        16.2594776748        14.3841515935        15.3386136067       0.383181843131
                  4283           2020-02-19                    1                    1                 10.5                  6.7        9.23850893407       0.708266127052                 11.7                  6.9         8.1752926679       0.719587423717        8.86615515772        5.67796610169        7.86763571873       0.604760339521        9.91525423729        5.96369922213        6.96038471299       0.593942316786                101.3                 93.5        99.9416512631       0.574077724613                119.5                109.8        117.430067776       0.840917805571         86.108714409        84.0737636211        85.1088722265        0.34911589135       0.849617672048      -0.690846286701      0.0631073417976       0.271730725945         15.593220339        14.0170940171        14.8280204317       0.246018348317
                  4284           2020-02-19                    4                    1                  9.8                  6.6        8.26478622328       0.897820607171                  7.7                  6.4        7.08622327791       0.274121767644        8.36177474403        5.71428571429        7.15824718988       0.733924043033        6.70147954743        5.64236111111        6.14095926091       0.226253752491                102.2                   97        99.8351543943       0.574145476703                118.2                112.5        115.388776722       0.999203328752        88.2764654418        84.8588537211        86.5256482743        0.73930771907         0.9507346586      -0.527704485488       0.175145274914       0.256421750436        14.6883005978        11.8570183086        13.2992064508       0.688106381124
                  4285           2020-02-20                    1                    1                 11.7                  5.8        7.40497301465        1.09941209637                  8.7                  6.2        7.66569005397       0.559858176364         10.103626943        5.05226480836        6.41995380545       0.907027019558        7.50647109577        5.40069686411        6.65155572153        0.47418203274                101.5                 97.2        100.045990748       0.498982505097                118.4                111.7        115.235235158        1.04240090923        88.4784520668         83.730834753        86.8260845777       0.900664574973        1.12554112554      -0.968309859155        0.10240589534       0.261435621074        15.7254561251        12.0629370629         13.071509527       0.849741292955
                  4286           2020-02-20                    1                    1                 11.5                    7        10.0643171806       0.782449318896                 12.2                  7.1         8.6931918302       0.894477396148        9.62343096234        5.86756077117        8.48504608104       0.637156173135        10.2263202012        6.08919382504        7.32585417546       0.707728995408                101.3                 97.6        99.7287945535       0.470107508902                121.1                114.6        118.595314377        1.13858232682        85.8125537403         82.431307244        84.0976340545        0.71084294003        1.15990057995      -0.845308537616      0.0914656889826       0.285073352013                   17        14.4425675676        15.8109002565       0.661808027574
                  4287           2020-02-20                    1                    1                 10.2                  8.5        9.42181484876       0.331096567945                  9.8                    7        8.50238313474       0.658466543326        8.76288659794         7.2217502124        8.00461069491        0.28941915703        8.25610783488        6.09225413403        7.22063969071       0.525790264618                101.5                 96.5        99.7343721357       0.427514982679                120.4                  113        117.711594867       0.813845769035         85.824742268        83.4453781513        84.7300802039       0.430994798594        1.09983079526      -0.769230769231      0.0446694104626       0.279648381957        16.0669456067        14.4473455178        15.2252503856       0.359809920082
                  4289           2020-02-21                    1                    1                 11.1                  6.4         8.6864594498        1.32237685002                  9.2                  7.4         8.4633083244        0.39983998448        9.38566552901        5.57491289199        7.39734036346        1.06808632861          7.917383821        6.31399317406        7.21623820778       0.347567665099                101.5                 95.5        100.026473741       0.497118634431                  120                112.9        117.291568417        1.16429877828        87.2742906277        83.1517183571        85.2886622593       0.952756336892       0.944206008584      -0.773860705073      0.0977591694214       0.261565251047        16.3162321278         13.241616509        14.6135785712       0.904619135333
                  4290           2020-02-21                    1                    1                   12                  8.3         10.479952644       0.832295442827                 12.6                  7.5        9.09297553275       0.866206510719          9.942004971         6.9594034797        8.77515029656       0.676010386969        10.4391052196        6.38841567291        7.61132134077       0.684451255882                101.2                 96.4        99.7730071034        0.44561074584                121.8                114.3        119.412036306        1.06299284362        85.2891156463        81.7880794702        83.5585335515        0.64508440551        1.69204737733      -0.832639467111      0.0549948111592       0.287454403086        17.5833333333        13.6209813875        16.3864716373       0.607172539813
                  4291           2020-02-21                    1                    1                 12.2                  8.1        10.5743380855       0.791150982779                 12.5                  7.9         9.5782586558       0.924959856178        10.1582014988        6.77257525084        8.82289051042       0.667841613653        10.4515050167        6.81818181818        7.98895351834        0.74789375553                101.1                 93.7        99.6355906314        0.42877781531                121.8                111.8        119.862321792       0.721834268453               84.375        81.5270935961        83.1268104685       0.415888289068         1.2315270936       -0.84388185654      0.0613455027575       0.293829492165         17.520661157        16.0067396799        16.8118440288       0.324298859758
                  4293           2020-02-24                    1                    1                 11.2                  6.5        8.82452559971        1.49218875522                  9.9                  7.1        8.55682062299       0.553423277817        9.39597315436        5.63258232236         7.4991807456        1.18803346168        8.33333333333        6.11015490534        7.28387461007       0.459364852808                101.5                 91.8        99.9983172216       0.572530920102                121.5                108.4        117.472610097        1.58977383143        87.3803307224        82.7927927928        85.1383725631        1.10576259751        1.02389078498      -0.870322019147      0.0785720812175       0.264662485303        16.7644593462        13.1118881119        14.7830553557        1.06614220749
                  4294           2020-02-24                    1                    2                 10.8                    7         9.4983951089       0.834371772681                  9.7                  6.8         8.6544898739       0.527946448801        9.16808149406        5.98290598291        8.03133120749       0.676326401511        8.24129141886        5.84694754944        7.31898933834       0.428381724395                101.5                 97.2        99.9621322125       0.555273912742                120.5                113.4        118.230836836       0.997528751457        86.4218616567        83.1666666667        84.5521446003       0.604978946327        1.17154811715      -0.690250215703      0.0975348538947       0.262060792049        16.2771285476        13.7457044674        15.3503205458        0.54928633306
                  4295           2020-02-24                    1                    2                 10.1                  6.7        8.53677204659       0.755850544888                 11.1                  6.7        8.24059900166       0.769904357307        8.58369098712        5.73139435415        7.30990442006       0.643936244262        9.46291560102        5.80589254766        7.05497744147        0.64178199637                101.5                 96.3        99.9642678869       0.539782036602                119.4                112.3        116.782570715       0.834414645569        86.7072111208        84.3989769821        85.6004832517       0.398153904102        1.03359173127      -0.856898029135      0.0346348867333       0.280419043089        15.6010230179        13.5299219428        14.3648818615       0.330109355362
                  4297           2020-02-25                    1                    2                 10.1                  6.5        8.35565001771       0.989181182978                  9.2                  6.8        7.95122210414       0.487183699851        8.64726027397        5.61312607945        7.17963422025       0.825669172944        7.97918473547        5.83690987124        6.83598534888       0.436853423291                101.5                 91.7         99.941905774        0.50755976352                118.2                107.9        116.334112646        0.66063467165        87.4782608696        84.4255319149        85.9115048192       0.564895604369        1.01608806097      -0.779220779221      0.0728756116979       0.264867989058        15.1931330472        12.9004329004        14.0156195691        0.48922985086
                  4298           2020-02-25                    1                    2                 11.4                  7.8        9.77675471698       0.752025714777                 11.7                  7.2        9.03245283019       0.849494645913        9.44490472245        6.61577608142        8.24083939664       0.615899943348        9.78077571669          6.132879046        7.61174354526       0.685479218035                  102                 97.5        99.7310566038       0.399090495015                122.9                114.5         118.62290566       0.970279015778        85.6529209622         82.504145937        84.0780780826       0.566455656735        1.17944397641      -0.929839391378      0.0693389755007        0.27585444675        16.9307756464        14.6507666099        15.8525829419       0.522143680775
                  4299           2020-02-25                    1                    2                 10.8                  9.5        10.0920909091       0.277408774373                  9.8                  7.2        8.54459090909       0.674993478695        9.06801007557        8.02364864865        8.51628123178       0.213314758607        8.26306913997        6.13810741688        7.20791188624       0.532319683027                101.3                 91.4        99.8137727273       0.529688024117                121.3                109.3        118.500045455       0.964136447212        85.6899488927        82.9145728643        84.2342738976       0.530699703075        1.00166944908      -0.923593618808      0.0415329843587       0.282099332057        16.7504187605        14.5780051151         15.724193118       0.490678996124
